,Player,Pos,Age,Tm,G,GS,MP,PTS,TS%,FTM,FTA,FT%,FGM,FGA,FG%,3PM,3PA,3P%,2PM,2PA,2P%,OREB,OREB%,DREB,DREB%,TREB,TREB%,AST,AST%,STL,STL%,BLK,BLK%,TOV,TOV%,USG%,OFFWS,DEFWS,WS,WS/48,BPM,VORP,eFG%,PF
907,Lance Stephenson\stephla01,SG,27,IND,82,7,1850,757,0.495,84,127,0.6609999999999999,303,709,0.42700000000000005,67,232,0.289,236,477,0.495,62,3.8,362,22.0,424,12.9,235,18.6,46,1.2,17,0.8,131,14.7,21.6,-0.3,2.0,1.8,0.045,-2.1,0.0,0.475,177
908,David Stockton\stockda01,PG,26,UTA,3,0,9,10,1.05,4,4,1.0,2,3,0.667,2,3,0.667,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,17.4,28.8,0.1,0.0,0.1,0.45899999999999996,6.7,0.0,1.0,3
909,Julyan Stone\stoneju01,SG,29,CHO,23,0,175,19,0.684,1,2,0.5,6,13,0.462,6,13,0.462,0,0,,1,0.6,28,17.6,29,9.0,26,19.2,4,1.1,2,1.0,7,33.5,5.2,0.2,0.2,0.3,0.087,-1.8,0.0,0.6920000000000001,21
910,Edmond Sumner\sumneed01,PG,22,IND,1,0,2,2,1.0,0,0,,1,1,1.0,0,0,,1,1,1.0,0,0.0,1,56.1,1,28.2,0,0.0,0,0.0,0,0.0,0,0.0,22.3,0.0,0.0,0.0,0.425,-5.3,0.0,1.0,1
911,Caleb Swanigan\swanica01,PF,20,POR,27,3,189,61,0.449,12,18,0.667,24,60,0.4,1,8,0.125,23,52,0.442,15,8.7,39,22.3,54,15.6,14,10.8,5,1.3,3,1.3,18,20.9,20.0,-0.3,0.3,0.0,-0.003,-5.4,-0.2,0.408,37
912,Jayson Tatum\tatumja01,SF,19,BOS,80,80,2438,1112,0.586,213,258,0.826,397,835,0.475,105,242,0.434,292,593,0.49200000000000005,50,2.3,352,15.6,402,9.0,128,8.3,83,1.7,58,2.0,114,10.7,19.5,3.0,4.0,7.1,0.139,1.0,1.8,0.5379999999999999,170
913,Isaiah Taylor\taylois01,PG,23,ATL,67,9,1167,445,0.49200000000000005,99,141,0.7020000000000001,163,390,0.418,20,80,0.25,143,310,0.461,22,2.1,72,6.9,94,4.5,206,27.0,34,1.4,10,0.7,84,15.7,20.1,0.2,0.5,0.6,0.027000000000000003,-5.4,-1.0,0.444,116
914,Jeff Teague\teaguje01,PG,29,MIN,70,70,2311,994,0.5529999999999999,202,239,0.845,354,794,0.446,84,228,0.368,270,566,0.47700000000000004,24,1.2,185,9.3,209,5.2,492,30.6,102,2.2,23,0.8,177,16.4,20.6,3.4,1.4,4.9,0.10099999999999999,0.2,1.3,0.499,171
915,Marquis Teague\teaguma01,PG,24,MEM,3,0,74,11,0.302,2,5,0.4,4,16,0.25,1,4,0.25,3,12,0.25,1,1.5,5,8.0,6,4.7,13,24.7,4,2.7,0,0.0,3,14.2,12.9,-0.1,0.0,-0.1,-0.038,-7.3,-0.1,0.281,5
916,Mirza Teletovic\teletmi01,PF,32,MIL,10,0,159,71,0.623,0,0,,25,57,0.439,21,45,0.467,4,12,0.33299999999999996,3,2.2,20,14.7,23,8.5,10,9.5,4,1.3,1,0.5,7,10.9,18.2,0.2,0.1,0.3,0.09,-1.6,0.0,0.623,14
917,Garrett Temple\templga01,SG,31,SAC,65,35,1615,547,0.536,60,78,0.769,199,476,0.418,89,227,0.392,110,249,0.442,22,1.5,130,9.6,152,5.4,124,11.3,57,1.8,27,1.6,79,13.4,16.4,0.3,0.9,1.2,0.035,-1.9,0.1,0.512,135
918,Milos Teodosic\teodomi01,PG,30,LAC,45,36,1134,429,0.564,39,46,0.848,151,360,0.419,88,232,0.379,63,128,0.49200000000000005,16,1.6,110,10.5,126,6.1,209,26.2,23,1.0,5,0.4,97,20.3,18.2,0.9,0.5,1.4,0.057999999999999996,-1.4,0.2,0.542,103
919,Jason Terry\terryja01,SG,40,MIL,51,4,814,166,0.525,8,9,0.889,59,154,0.38299999999999995,40,115,0.348,19,39,0.48700000000000004,5,0.7,43,6.2,48,3.5,59,9.7,42,2.6,13,1.4,25,13.7,10.1,0.1,0.6,0.7,0.042,-2.1,0.0,0.513,52
920,Daniel Theis\theisda01,C,25,BOS,63,3,936,331,0.616,61,81,0.753,126,233,0.541,18,58,0.31,108,175,0.617,90,10.7,184,21.2,274,16.0,56,9.1,30,1.6,48,4.3,56,17.2,15.5,1.6,1.9,3.5,0.17800000000000002,2.6,1.1,0.579,157
921,Isaiah Thomas\thomais02,PG,28,TOT,32,15,862,486,0.508,117,131,0.893,157,421,0.373,55,188,0.293,102,233,0.43799999999999994,17,2.2,50,6.3,67,4.2,153,27.1,15,0.8,3,0.3,95,16.6,28.8,-0.1,0.3,0.2,0.009000000000000001,-5.2,-0.7,0.43799999999999994,58
922,Isaiah Thomas\thomais02,PG,28,TOT,32,14,862,221,0.508,59,68,0.868,70,194,0.361,22,87,0.253,48,107,0.449,7,2.2,24,6.3,31,4.2,68,27.1,9,0.8,2,0.3,41,16.6,28.8,-0.1,0.3,0.2,0.009000000000000001,-5.2,-0.7,0.418,25
923,Isaiah Thomas\thomais02,PG,28,TOT,32,1,862,265,0.508,58,63,0.9209999999999999,87,227,0.38299999999999995,33,101,0.327,54,126,0.429,10,2.2,26,6.3,36,4.2,85,27.1,6,0.8,1,0.3,54,16.6,28.8,-0.1,0.3,0.2,0.009000000000000001,-5.2,-0.7,0.456,33
924,Isaiah Thomas\thomais02,PG,28,CLE,15,15,406,486,0.493,117,131,0.893,157,421,0.373,55,188,0.293,102,233,0.43799999999999994,17,2.0,50,6.5,67,4.3,153,25.1,15,1.1,3,0.4,95,15.5,28.9,-0.1,0.1,-0.1,-0.008,-5.8,-0.4,0.43799999999999994,58
925,Isaiah Thomas\thomais02,PG,28,CLE,15,14,406,221,0.493,59,68,0.868,70,194,0.361,22,87,0.253,48,107,0.449,7,2.0,24,6.5,31,4.3,68,25.1,9,1.1,2,0.4,41,15.5,28.9,-0.1,0.1,-0.1,-0.008,-5.8,-0.4,0.418,25
926,Isaiah Thomas\thomais02,PG,28,CLE,15,1,406,265,0.493,58,63,0.9209999999999999,87,227,0.38299999999999995,33,101,0.327,54,126,0.429,10,2.0,26,6.5,36,4.3,85,25.1,6,1.1,1,0.4,54,15.5,28.9,-0.1,0.1,-0.1,-0.008,-5.8,-0.4,0.456,33
927,Isaiah Thomas\thomais02,PG,28,LAL,17,15,456,486,0.52,117,131,0.893,157,421,0.373,55,188,0.293,102,233,0.43799999999999994,17,2.4,50,6.0,67,4.2,153,28.8,15,0.6,3,0.2,95,17.5,28.7,0.0,0.2,0.2,0.024,-4.6,-0.3,0.43799999999999994,58
928,Isaiah Thomas\thomais02,PG,28,LAL,17,14,456,221,0.52,59,68,0.868,70,194,0.361,22,87,0.253,48,107,0.449,7,2.4,24,6.0,31,4.2,68,28.8,9,0.6,2,0.2,41,17.5,28.7,0.0,0.2,0.2,0.024,-4.6,-0.3,0.418,25
929,Isaiah Thomas\thomais02,PG,28,LAL,17,1,456,265,0.52,58,63,0.9209999999999999,87,227,0.38299999999999995,33,101,0.327,54,126,0.429,10,2.4,26,6.0,36,4.2,85,28.8,6,0.6,1,0.2,54,17.5,28.7,0.0,0.2,0.2,0.024,-4.6,-0.3,0.456,33
930,Lance Thomas\thomala01,PF,29,NYK,73,31,1353,298,0.513,44,53,0.83,102,267,0.382,50,124,0.40299999999999997,52,143,0.364,44,3.6,131,10.7,175,7.2,44,4.2,30,1.1,14,0.9,40,12.1,10.7,0.3,0.6,0.9,0.031,-2.6,-0.2,0.47600000000000003,134
931,Klay Thompson\thompkl01,SG,27,GSW,73,73,2506,1461,0.598,82,98,0.8370000000000001,575,1179,0.488,229,521,0.44,346,658,0.526,31,1.5,246,10.3,277,6.2,185,11.2,55,1.1,34,1.1,128,9.5,23.7,3.2,1.8,4.9,0.094,-0.6,0.9,0.585,117
932,Tristan Thompson\thomptr01,C,26,CLE,53,22,1072,307,0.569,43,79,0.544,132,235,0.562,0,0,,132,235,0.562,126,13.4,226,23.3,352,18.4,33,4.3,16,0.7,17,1.3,36,11.8,12.6,1.8,0.7,2.5,0.113,-2.5,-0.1,0.562,102
933,Sindarius Thornwell\thornsi01,SG,23,LAC,73,17,1156,282,0.519,59,88,0.67,100,233,0.429,23,61,0.377,77,172,0.44799999999999995,33,3.2,107,10.0,140,6.7,68,7.8,48,2.0,25,1.8,53,16.3,12.1,0.1,0.9,1.0,0.040999999999999995,-1.6,0.1,0.479,125
934,Anthony Tolliver\tollian01,PF,32,DET,79,14,1757,703,0.6629999999999999,106,133,0.797,219,472,0.46399999999999997,159,365,0.436,60,107,0.561,50,3.1,191,12.3,241,7.6,90,7.5,32,0.9,21,1.1,58,9.9,14.8,3.8,1.5,5.3,0.146,1.5,1.5,0.632,144
935,Karl-Anthony Towns\townska01,C,22,MIN,82,82,2918,1743,0.6459999999999999,345,402,0.858,639,1172,0.545,120,285,0.42100000000000004,519,887,0.585,238,9.3,774,30.9,1012,20.0,199,10.8,64,1.1,115,3.5,159,10.5,22.9,10.6,3.4,14.0,0.23,5.5,5.5,0.596,285
936,P.J. Tucker\tuckepj01,PF,32,HOU,82,34,2281,502,0.537,43,60,0.7170000000000001,172,441,0.39,115,310,0.371,57,131,0.435,93,4.6,364,17.8,457,11.3,77,4.6,78,1.7,26,1.0,74,13.7,10.5,1.0,3.0,3.9,0.08199999999999999,0.0,1.2,0.52,205
937,Evan Turner\turneev01,SF,29,POR,79,40,2034,649,0.52,91,107,0.85,258,577,0.447,42,132,0.318,216,445,0.485,30,1.6,214,11.4,244,6.5,173,12.4,47,1.1,29,1.2,99,13.7,15.6,0.5,2.1,2.6,0.061,-1.8,0.1,0.484,163
938,Myles Turner\turnemy01,C,21,IND,65,62,1836,828,0.5670000000000001,160,206,0.777,306,639,0.479,56,157,0.35700000000000004,250,482,0.519,93,5.8,324,19.8,417,12.8,87,7.0,38,1.0,118,5.7,96,11.6,20.0,2.2,2.5,4.7,0.122,0.7,1.3,0.523,186
939,Ekpe Udoh\udohek01,C,30,UTA,63,3,810,162,0.56,42,56,0.75,60,120,0.5,0,1,0.0,60,119,0.504,68,9.6,82,11.4,150,10.5,53,9.1,43,2.7,74,7.7,20,12.1,9.1,1.3,1.8,3.2,0.187,5.7,1.6,0.5,105
940,Tyler Ulis\ulisty01,PG,22,PHO,71,43,1658,554,0.465,84,101,0.8320000000000001,214,551,0.38799999999999996,42,146,0.28800000000000003,172,405,0.425,24,1.5,104,6.8,128,4.1,311,28.0,70,2.0,7,0.3,127,17.6,18.5,-0.7,0.5,-0.2,-0.006,-5.2,-1.3,0.426,120
941,Jonas Valanciunas\valanjo01,C,25,TOR,77,77,1727,980,0.628,170,211,0.8059999999999999,390,687,0.568,30,74,0.405,360,613,0.5870000000000001,183,12.1,477,30.3,660,21.4,81,7.5,29,0.8,69,3.2,115,12.9,22.7,4.6,3.0,7.6,0.21,1.5,1.5,0.59,192
942,Denzel Valentine\valende01,SG,24,CHI,77,37,2095,783,0.527,38,51,0.745,301,721,0.41700000000000004,143,370,0.386,158,351,0.45,48,2.4,345,18.3,393,10.1,244,17.8,65,1.5,11,0.5,99,11.8,17.5,1.0,1.5,2.5,0.057,-0.5,0.8,0.517,185
943,Fred VanVleet\vanvlfr01,PG,23,TOR,76,0,1520,656,0.556,84,101,0.8320000000000001,232,545,0.426,108,261,0.414,124,284,0.43700000000000006,25,1.9,159,11.5,184,6.8,243,22.8,68,2.2,19,1.0,74,11.2,19.1,2.7,2.0,4.7,0.149,1.9,1.5,0.525,130
944,Rashad Vaughn\vaughra01,SG,21,TOT,28,0,212,64,0.546,4,6,0.667,23,56,0.41100000000000003,14,37,0.37799999999999995,9,19,0.474,3,1.6,18,9.8,21,5.7,13,8.7,5,1.2,3,1.2,6,9.3,13.7,0.1,0.1,0.2,0.05,-4.7,-0.1,0.536,15
945,Rashad Vaughn\vaughra01,SG,21,TOT,28,0,212,59,0.546,4,6,0.667,21,50,0.42,13,35,0.371,8,15,0.5329999999999999,2,1.6,15,9.8,17,5.7,12,8.7,4,1.2,3,1.2,4,9.3,13.7,0.1,0.1,0.2,0.05,-4.7,-0.1,0.55,12
946,Rashad Vaughn\vaughra01,SG,21,TOT,28,0,212,0,0.546,0,0,,0,0,,0,0,,0,0,,0,1.6,0,9.8,0,5.7,1,8.7,0,1.2,0,1.2,0,9.3,13.7,0.1,0.1,0.2,0.05,-4.7,-0.1,,1
947,Rashad Vaughn\vaughra01,SG,21,TOT,28,0,212,5,0.546,0,0,,2,6,0.33299999999999996,1,2,0.5,1,4,0.25,1,1.6,3,9.8,4,5.7,0,8.7,1,1.2,0,1.2,2,9.3,13.7,0.1,0.1,0.2,0.05,-4.7,-0.1,0.41700000000000004,2
948,Rashad Vaughn\vaughra01,SG,21,MIL,22,0,173,64,0.56,4,6,0.667,23,56,0.41100000000000003,14,37,0.37799999999999995,9,19,0.474,3,1.4,18,10.1,21,5.8,13,9.9,5,1.2,3,1.5,6,7.1,14.8,0.2,0.1,0.3,0.073,-3.3,-0.1,0.536,15
949,Rashad Vaughn\vaughra01,SG,21,MIL,22,0,173,59,0.56,4,6,0.667,21,50,0.42,13,35,0.371,8,15,0.5329999999999999,2,1.4,15,10.1,17,5.8,12,9.9,4,1.2,3,1.5,4,7.1,14.8,0.2,0.1,0.3,0.073,-3.3,-0.1,0.55,12
950,Rashad Vaughn\vaughra01,SG,21,MIL,22,0,173,0,0.56,0,0,,0,0,,0,0,,0,0,,0,1.4,0,10.1,0,5.8,1,9.9,0,1.2,0,1.5,0,7.1,14.8,0.2,0.1,0.3,0.073,-3.3,-0.1,,1
951,Rashad Vaughn\vaughra01,SG,21,MIL,22,0,173,5,0.56,0,0,,2,6,0.33299999999999996,1,2,0.5,1,4,0.25,1,1.4,3,10.1,4,5.8,0,9.9,1,1.2,0,1.5,2,7.1,14.8,0.2,0.1,0.3,0.073,-3.3,-0.1,0.41700000000000004,2
952,Rashad Vaughn\vaughra01,SG,21,BRK,1,0,4,64,,4,6,0.667,23,56,0.41100000000000003,14,37,0.37799999999999995,9,19,0.474,3,0.0,18,0.0,21,0.0,13,31.7,5,0.0,3,0.0,6,,0.0,0.0,0.0,0.0,0.106,-16.0,0.0,0.536,15
953,Rashad Vaughn\vaughra01,SG,21,BRK,1,0,4,59,,4,6,0.667,21,50,0.42,13,35,0.371,8,15,0.5329999999999999,2,0.0,15,0.0,17,0.0,12,31.7,4,0.0,3,0.0,4,,0.0,0.0,0.0,0.0,0.106,-16.0,0.0,0.55,12
954,Rashad Vaughn\vaughra01,SG,21,BRK,1,0,4,0,,0,0,,0,0,,0,0,,0,0,,0,0.0,0,0.0,0,0.0,1,31.7,0,0.0,0,0.0,0,,0.0,0.0,0.0,0.0,0.106,-16.0,0.0,,1
955,Rashad Vaughn\vaughra01,SG,21,BRK,1,0,4,5,,0,0,,2,6,0.33299999999999996,1,2,0.5,1,4,0.25,1,0.0,3,0.0,4,0.0,0,31.7,1,0.0,0,0.0,2,,0.0,0.0,0.0,0.0,0.106,-16.0,0.0,0.41700000000000004,2
956,Rashad Vaughn\vaughra01,SG,21,ORL,5,0,35,64,0.41700000000000004,4,6,0.667,23,56,0.41100000000000003,14,37,0.37799999999999995,9,19,0.474,3,3.1,18,9.5,21,6.3,13,0.0,5,1.4,3,0.0,6,25.0,10.1,-0.1,0.0,-0.1,-0.07,-10.4,-0.1,0.536,15
957,Rashad Vaughn\vaughra01,SG,21,ORL,5,0,35,59,0.41700000000000004,4,6,0.667,21,50,0.42,13,35,0.371,8,15,0.5329999999999999,2,3.1,15,9.5,17,6.3,12,0.0,4,1.4,3,0.0,4,25.0,10.1,-0.1,0.0,-0.1,-0.07,-10.4,-0.1,0.55,12
958,Rashad Vaughn\vaughra01,SG,21,ORL,5,0,35,0,0.41700000000000004,0,0,,0,0,,0,0,,0,0,,0,3.1,0,9.5,0,6.3,1,0.0,0,1.4,0,0.0,0,25.0,10.1,-0.1,0.0,-0.1,-0.07,-10.4,-0.1,,1
959,Rashad Vaughn\vaughra01,SG,21,ORL,5,0,35,5,0.41700000000000004,0,0,,2,6,0.33299999999999996,1,2,0.5,1,4,0.25,1,3.1,3,9.5,4,6.3,0,0.0,1,1.4,0,0.0,2,25.0,10.1,-0.1,0.0,-0.1,-0.07,-10.4,-0.1,0.41700000000000004,2
960,Noah Vonleh\vonleno01,PF,22,TOT,54,16,875,264,0.509,36,58,0.621,104,234,0.444,20,66,0.303,84,168,0.5,70,8.5,241,30.2,311,19.2,34,5.7,19,1.1,17,1.6,31,10.7,14.5,0.5,1.2,1.6,0.09,-3.1,-0.2,0.48700000000000004,68
961,Noah Vonleh\vonleno01,PF,22,TOT,54,12,875,119,0.509,23,31,0.742,47,96,0.49,2,6,0.33299999999999996,45,90,0.5,35,8.5,132,30.2,167,19.2,13,5.7,6,1.1,11,1.6,15,10.7,14.5,0.5,1.2,1.6,0.09,-3.1,-0.2,0.5,42
962,Noah Vonleh\vonleno01,PF,22,TOT,54,4,875,145,0.509,13,27,0.48100000000000004,57,138,0.413,18,60,0.3,39,78,0.5,35,8.5,109,30.2,144,19.2,21,5.7,13,1.1,6,1.6,16,10.7,14.5,0.5,1.2,1.6,0.09,-3.1,-0.2,0.478,26
963,Noah Vonleh\vonleno01,PF,22,POR,33,16,476,264,0.5429999999999999,36,58,0.621,104,234,0.444,20,66,0.303,84,168,0.5,70,8.1,241,30.0,311,19.1,34,3.8,19,0.6,17,1.9,31,12.0,11.5,0.4,0.7,1.2,0.11699999999999999,-3.3,-0.2,0.48700000000000004,68
964,Noah Vonleh\vonleno01,PF,22,POR,33,12,476,119,0.5429999999999999,23,31,0.742,47,96,0.49,2,6,0.33299999999999996,45,90,0.5,35,8.1,132,30.0,167,19.1,13,3.8,6,0.6,11,1.9,15,12.0,11.5,0.4,0.7,1.2,0.11699999999999999,-3.3,-0.2,0.5,42
965,Noah Vonleh\vonleno01,PF,22,POR,33,4,476,145,0.5429999999999999,13,27,0.48100000000000004,57,138,0.413,18,60,0.3,39,78,0.5,35,8.1,109,30.0,144,19.1,21,3.8,13,0.6,6,1.9,16,12.0,11.5,0.4,0.7,1.2,0.11699999999999999,-3.3,-0.2,0.478,26
966,Noah Vonleh\vonleno01,PF,22,CHI,21,16,399,264,0.484,36,58,0.621,104,234,0.444,20,66,0.303,84,168,0.5,70,9.1,241,30.4,311,19.3,34,8.0,19,1.6,17,1.3,31,9.6,18.1,0.0,0.4,0.5,0.059000000000000004,-2.8,-0.1,0.48700000000000004,68
967,Noah Vonleh\vonleno01,PF,22,CHI,21,12,399,119,0.484,23,31,0.742,47,96,0.49,2,6,0.33299999999999996,45,90,0.5,35,9.1,132,30.4,167,19.3,13,8.0,6,1.6,11,1.3,15,9.6,18.1,0.0,0.4,0.5,0.059000000000000004,-2.8,-0.1,0.5,42
968,Noah Vonleh\vonleno01,PF,22,CHI,21,4,399,145,0.484,13,27,0.48100000000000004,57,138,0.413,18,60,0.3,39,78,0.5,35,9.1,109,30.4,144,19.3,21,8.0,13,1.6,6,1.3,16,9.6,18.1,0.0,0.4,0.5,0.059000000000000004,-2.8,-0.1,0.478,26
969,Nikola Vucevic\vucevni01,C,27,ORL,57,57,1683,939,0.5329999999999999,77,94,0.8190000000000001,399,840,0.475,64,204,0.314,335,636,0.527,101,6.6,422,27.8,523,17.1,191,19.9,56,1.6,62,3.0,109,11.0,25.9,1.3,2.3,3.6,0.102,2.7,2.0,0.513,144
970,Dwyane Wade\wadedw01,SG,36,TOT,67,3,1536,765,0.5,135,189,0.7140000000000001,299,682,0.43799999999999994,32,111,0.28800000000000003,267,571,0.46799999999999997,50,3.7,202,14.6,252,9.2,228,23.5,61,2.0,47,2.6,140,15.5,26.2,-0.4,1.6,1.1,0.036000000000000004,-2.1,0.0,0.462,124
971,Dwyane Wade\wadedw01,SG,36,TOT,67,3,1536,513,0.5,94,134,0.701,198,435,0.455,23,70,0.32899999999999996,175,365,0.479,39,3.7,142,14.6,181,9.2,163,23.5,42,2.0,32,2.6,92,15.5,26.2,-0.4,1.6,1.1,0.036000000000000004,-2.1,0.0,0.48200000000000004,84
972,Dwyane Wade\wadedw01,SG,36,TOT,67,0,1536,252,0.5,41,55,0.745,101,247,0.409,9,41,0.22,92,206,0.447,11,3.7,60,14.6,71,9.2,65,23.5,19,2.0,15,2.6,48,15.5,26.2,-0.4,1.6,1.1,0.036000000000000004,-2.1,0.0,0.42700000000000005,40
973,Dwyane Wade\wadedw01,SG,36,CLE,46,3,1069,765,0.519,135,189,0.7140000000000001,299,682,0.43799999999999994,32,111,0.28800000000000003,267,571,0.46799999999999997,50,4.2,202,14.7,252,9.5,228,23.3,61,1.9,47,2.5,140,15.7,24.3,0.4,0.9,1.3,0.057,-1.4,0.2,0.462,124
974,Dwyane Wade\wadedw01,SG,36,CLE,46,3,1069,513,0.519,94,134,0.701,198,435,0.455,23,70,0.32899999999999996,175,365,0.479,39,4.2,142,14.7,181,9.5,163,23.3,42,1.9,32,2.5,92,15.7,24.3,0.4,0.9,1.3,0.057,-1.4,0.2,0.48200000000000004,84
975,Dwyane Wade\wadedw01,SG,36,CLE,46,0,1069,252,0.519,41,55,0.745,101,247,0.409,9,41,0.22,92,206,0.447,11,4.2,60,14.7,71,9.5,65,23.3,19,1.9,15,2.5,48,15.7,24.3,0.4,0.9,1.3,0.057,-1.4,0.2,0.42700000000000005,40
976,Dwyane Wade\wadedw01,SG,36,MIA,21,3,467,765,0.465,135,189,0.7140000000000001,299,682,0.43799999999999994,32,111,0.28800000000000003,267,571,0.46799999999999997,50,2.6,202,14.5,252,8.5,228,23.9,61,2.0,47,2.7,140,15.0,30.7,-0.8,0.7,-0.1,-0.013999999999999999,-3.7,-0.2,0.462,124
977,Dwyane Wade\wadedw01,SG,36,MIA,21,3,467,513,0.465,94,134,0.701,198,435,0.455,23,70,0.32899999999999996,175,365,0.479,39,2.6,142,14.5,181,8.5,163,23.9,42,2.0,32,2.7,92,15.0,30.7,-0.8,0.7,-0.1,-0.013999999999999999,-3.7,-0.2,0.48200000000000004,84
978,Dwyane Wade\wadedw01,SG,36,MIA,21,0,467,252,0.465,41,55,0.745,101,247,0.409,9,41,0.22,92,206,0.447,11,2.6,60,14.5,71,8.5,65,23.9,19,2.0,15,2.7,48,15.0,30.7,-0.8,0.7,-0.1,-0.013999999999999999,-3.7,-0.2,0.42700000000000005,40
979,Dion Waiters\waitedi01,SG,26,MIA,30,30,918,429,0.48700000000000004,51,69,0.7390000000000001,163,410,0.39799999999999996,52,170,0.306,111,240,0.46299999999999997,8,1.0,69,8.5,77,4.7,113,19.8,23,1.3,9,0.8,70,13.7,25.0,-0.7,0.8,0.1,0.004,-4.0,-0.5,0.461,61
980,Kemba Walker\walkeke02,PG,27,CHO,80,80,2736,1770,0.5720000000000001,363,420,0.8640000000000001,588,1363,0.431,231,601,0.384,357,762,0.469,32,1.2,216,8.7,248,4.9,444,27.4,91,1.6,24,0.7,179,10.4,27.4,6.5,2.0,8.5,0.15,3.2,3.6,0.516,98
981,John Wall\walljo01,PG,27,WAS,41,41,1410,797,0.515,175,241,0.726,280,667,0.42,62,167,0.371,218,500,0.436,22,1.8,128,10.2,150,6.0,393,44.5,57,2.0,45,2.8,158,17.0,29.1,1.2,1.5,2.7,0.092,1.5,1.2,0.466,80
982,Tyrone Wallace\wallaty01,PG,23,LAC,30,19,851,291,0.517,61,78,0.782,110,247,0.445,10,40,0.25,100,207,0.483,21,2.7,84,10.7,105,6.8,71,11.8,27,1.5,13,1.3,46,14.1,16.6,0.2,0.5,0.7,0.042,-2.0,0.0,0.466,83
983,Taurean Waller-Prince\princta02,SF,23,ATL,82,82,2464,1158,0.5489999999999999,152,180,0.8440000000000001,415,975,0.426,176,457,0.385,239,518,0.461,50,2.3,339,15.3,389,8.8,214,13.9,85,1.7,42,1.5,191,15.3,22.1,0.0,2.0,2.0,0.038,-0.7,0.8,0.516,168
984,Derrick Walton\waltode01,PG,22,MIA,16,0,147,29,0.525,6,6,1.0,8,25,0.32,7,17,0.41200000000000003,1,8,0.125,2,1.5,14,10.7,16,6.1,16,14.6,7,2.4,3,1.7,2,6.7,9.1,0.2,0.2,0.4,0.128,-0.5,0.1,0.46,7
985,Jameel Warney\warneja01,PF,24,DAL,3,0,27,17,0.599,3,5,0.6,7,12,0.583,0,0,,7,12,0.583,4,15.9,5,21.3,9,18.5,0,0.0,0,0.0,0,0.0,1,6.6,25.6,0.1,0.0,0.1,0.157,-12.2,-0.1,0.583,2
986,T.J. Warren\warretj01,SF,24,PHO,65,65,2142,1271,0.541,193,255,0.757,529,1063,0.498,20,90,0.222,509,973,0.523,125,6.1,208,10.5,333,8.3,85,7.2,65,1.5,41,1.5,85,6.7,24.9,2.6,0.8,3.4,0.077,-1.9,0.1,0.507,149
987,Travis Wear\weartr01,SF,27,LAL,17,0,228,75,0.49700000000000005,8,8,1.0,25,72,0.34700000000000003,17,47,0.36200000000000004,8,25,0.32,0,0.0,38,17.6,38,8.9,7,4.2,4,0.8,5,1.8,6,7.4,15.2,0.0,0.2,0.2,0.042,-5.1,-0.2,0.465,30
988,James Webb\webbja01,SF,24,BRK,10,0,120,16,0.33299999999999996,0,0,,6,24,0.25,4,19,0.21100000000000002,2,5,0.4,8,7.0,16,14.3,24,10.6,4,4.5,1,0.4,0,0.0,4,14.3,10.1,-0.1,0.0,-0.1,-0.040999999999999995,-6.6,-0.1,0.33299999999999996,10
989,Briante Weber\weberbr01,PG,25,TOT,18,0,237,50,0.527,8,10,0.8,19,43,0.442,4,11,0.364,15,32,0.469,8,3.8,27,13.1,35,8.4,22,13.1,18,3.8,5,1.9,15,24.0,11.7,0.0,0.4,0.4,0.07200000000000001,-0.4,0.1,0.488,28
990,Briante Weber\weberbr01,PG,25,TOT,18,0,237,26,0.527,4,4,1.0,9,22,0.409,4,9,0.444,5,13,0.385,3,3.8,15,13.1,18,8.4,13,13.1,10,3.8,3,1.9,7,24.0,11.7,0.0,0.4,0.4,0.07200000000000001,-0.4,0.1,0.5,18
991,Briante Weber\weberbr01,PG,25,TOT,18,0,237,24,0.527,4,6,0.667,10,21,0.47600000000000003,0,2,0.0,10,19,0.526,5,3.8,12,13.1,17,8.4,9,13.1,8,3.8,2,1.9,8,24.0,11.7,0.0,0.4,0.4,0.07200000000000001,-0.4,0.1,0.47600000000000003,10
992,Briante Weber\weberbr01,PG,25,HOU,13,0,118,50,0.547,8,10,0.8,19,43,0.442,4,11,0.364,15,32,0.469,8,2.9,27,14.2,35,8.6,22,15.2,18,4.2,5,2.2,15,22.8,11.5,0.1,0.2,0.3,0.11900000000000001,1.3,0.1,0.488,28
993,Briante Weber\weberbr01,PG,25,HOU,13,0,118,26,0.547,4,4,1.0,9,22,0.409,4,9,0.444,5,13,0.385,3,2.9,15,14.2,18,8.6,13,15.2,10,4.2,3,2.2,7,22.8,11.5,0.1,0.2,0.3,0.11900000000000001,1.3,0.1,0.5,18
994,Briante Weber\weberbr01,PG,25,HOU,13,0,118,24,0.547,4,6,0.667,10,21,0.47600000000000003,0,2,0.0,10,19,0.526,5,2.9,12,14.2,17,8.6,9,15.2,8,4.2,2,2.2,8,22.8,11.5,0.1,0.2,0.3,0.11900000000000001,1.3,0.1,0.47600000000000003,10
995,Briante Weber\weberbr01,PG,25,MEM,5,0,119,50,0.508,8,10,0.8,19,43,0.442,4,11,0.364,15,32,0.469,8,4.8,27,11.9,35,8.3,22,11.1,18,3.4,5,1.6,15,25.3,11.9,-0.1,0.1,0.1,0.024,-1.9,0.0,0.488,28
